"Geographic code","Geographic name","Geographic Type","Geographic Name, province or territory","Geographic Code, province or territory","Geographic code, census division","Geographic code, census metropolitan area or census agglomeration","Global non-response rate","Data quality flag","Age","Knowledge of official languages - Total (2016 counts)","Knowledge of official languages - English only (2016 counts)","Knowledge of official languages - French only (2016 counts)","Knowledge of official languages - English and French (2016 counts)","Knowledge of official languages - Neither English nor French (2016 counts)","Knowledge of official languages - Total (% distribution (2016))","Knowledge of official languages - English only (% distribution (2016))","Knowledge of official languages - French only (% distribution (2016))","Knowledge of official languages - English and French (% distribution (2016))","Knowledge of official languages - Neither English nor French (% distribution (2016))"
"2446075","Lac-Brome","Ville","Quebec","24","46","","4.3","00000","10 to 14","240","40","55","140","0","100","16.7","22.9","58.3","0"
"2446075","Lac-Brome","Ville","Quebec","24","46","","4.3","00000","15 to 24","470","75","35","360","0","100","16","7.4","76.6","0"
"2446075","Lac-Brome","Ville","Quebec","24","46","","4.3","00000","15 to 19","245","35","20","185","0","100","14.3","8.2","75.5","0"
"2446075","Lac-Brome","Ville","Quebec","24","46","","4.3","00000","20 to 24","225","35","15","175","0","100","15.6","6.7","77.8","0"
"2446075","Lac-Brome","Ville","Quebec","24","46","","4.3","00000","25 to 44","840","95","95","655","0","100","11.3","11.3","78","0"
"2446075","Lac-Brome","Ville","Quebec","24","46","","4.3","00000","45 to 64","1795","295","265","1225","5","100","16.4","14.8","68.2","0.3"
"2446075","Lac-Brome","Ville","Quebec","24","46","","4.3","00000","65 and over","1625","455","220","955","0","100","28","13.5","58.8","0"
"2446075","Lac-Brome","Ville","Quebec","24","46","","4.3","00000","65 to 74","1095","260","150","690","0","100","23.7","13.7","63","0"
"2446075","Lac-Brome","Ville","Quebec","24","46","","4.3","00000","75 and over","525","200","65","260","0","100","38.1","12.4","49.5","0"
"2446078","Bromont","Ville","Quebec","24","46","450","2.5","00000","Total","8990","75","3330","5570","10","100","0.8","37","62","0.1"
"2446078","Bromont","Ville","Quebec","24","46","450","2.5","00000","0 to 14","1645","15","1230","400","0","100","0.9","74.8","24.3","0"
"2446078","Bromont","Ville","Quebec","24","46","450","2.5","00000","0 to 4","485","10","420","55","0","100","2.1","86.6","11.3","0"
"2446078","Bromont","Ville","Quebec","24","46","450","2.5","00000","5 to 9","610","0","505","100","0","100","0","82.8","16.4","0"
"2446078","Bromont","Ville","Quebec","24","46","450","2.5","00000","10 to 14","555","5","305","250","0","100","0.9","55","45","0"
"2446078","Bromont","Ville","Quebec","24","46","450","2.5","00000","15 to 24","810","10","180","625","0","100","1.2","22.2","77.2","0"
"2446078","Bromont","Ville","Quebec","24","46","450","2.5","00000","15 to 19","465","5","110","350","0","100","1.1","23.7","75.3","0"
"2446078","Bromont","Ville","Quebec","24","46","450","2.5","00000","20 to 24","345","0","70","280","0","100","0","20.3","81.2","0"
"2446078","Bromont","Ville","Quebec","24","46","450","2.5","00000","25 to 44","2140","15","515","1610","5","100","0.7","24.1","75.2","0.2"
"2446078","Bromont","Ville","Quebec","24","46","450","2.5","00000","45 to 64","2775","20","870","1880","0","100","0.7","31.4","67.7","0"
"2446078","Bromont","Ville","Quebec","24","46","450","2.5","00000","65 and over","1615","20","540","1055","5","100","1.2","33.4","65.3","0.3"
"2446078","Bromont","Ville","Quebec","24","46","450","2.5","00000","65 to 74","1165","10","360","795","0","100","0.9","30.9","68.2","0"
"2446078","Bromont","Ville","Quebec","24","46","450","2.5","00000","75 and over","450","15","175","255","0","100","3.3","38.9","56.7","0"
"2446080","Cowansville","Ville","Quebec","24","46","437","6.2","00000","Total","12815","725","5595","6490","5","100","5.7","43.7","50.6","0"
"2446080","Cowansville","Ville","Quebec","24","46","437","6.2","00000","0 to 14","2060","155","1450","450","0","100","7.5","70.4","21.8","0"
"2446080","Cowansville","Ville","Quebec","24","46","437","6.2","00000","0 to 4","670","60","505","105","0","100","9","75.4","15.7","0"
"2446080","Cowansville","Ville","Quebec","24","46","437","6.2","00000","5 to 9","710","50","520","140","0","100","7","73.2","19.7","0"
"2446080","Cowansville","Ville","Quebec","24","46","437","6.2","00000","10 to 14","680","50","420","210","0","100","7.4","61.8","30.9","0"
"2446080","Cowansville","Ville","Quebec","24","46","437","6.2","00000","15 to 24","1430","80","475","875","0","100","5.6","33.2","61.2","0"
"2446080","Cowansville","Ville","Quebec","24","46","437","6.2","00000","15 to 19","720","45","255","415","0","100","6.3","35.4","57.6","0"
"2446080","Cowansville","Ville","Quebec","24","46","437","6.2","00000","20 to 24","710","35","220","455","0","100","4.9","31","64.1","0"
"2446080","Cowansville","Ville","Quebec","24","46","437","6.2","00000","25 to 44","2845","95","885","1865","0","100","3.3","31.1","65.6","0"
"2446080","Cowansville","Ville","Quebec","24","46","437","6.2","00000","45 to 64","3740","185","1505","2045","5","100","4.9","40.2","54.7","0.1"
"2446080","Cowansville","Ville","Quebec","24","46","437","6.2","00000","65 and over","2745","205","1280","1265","0","100","7.5","46.6","46.1","0"
"2446080","Cowansville","Ville","Quebec","24","46","437","6.2","00000","65 to 74","1625","90","730","810","0","100","5.5","44.9","49.8","0"
"2446080","Cowansville","Ville","Quebec","24","46","437","6.2","00000","75 and over","1115","115","550","450","0","100","10.3","49.3","40.4","0"
"2445072","Magog","Ville","Quebec","24","45","433","5.6","00000","Total","25900","325","14055","11505","15","100","1.3","54.3","44.4","0.1"
"2445072","Magog","Ville","Quebec","24","45","433","5.6","00000","0 to 14","3720","50","3075","585","10","100","1.3","82.7","15.7","0.3"
"2445072","Magog","Ville","Quebec","24","45","433","5.6","00000","0 to 4","1135","20","1010","105","5","100","1.8","89","9.3","0.4"
"2445072","Magog","Ville","Quebec","24","45","433","5.6","00000","5 to 9","1335","20","1150","160","5","100","1.5","86.1","12","0.4"
"2445072","Magog","Ville","Quebec","24","45","433","5.6","00000","10 to 14","1245","10","910","325","0","100","0.8","73.1","26.1","0"
"2445072","Magog","Ville","Quebec","24","45","433","5.6","00000","15 to 24","2465","25","1030","1405","0","100","1","41.8","57","0"
"2445072","Magog","Ville","Quebec","24","45","433","5.6","00000","15 to 19","1255","15","565","670","0","100","1.2","45","53.4","0"
"2445072","Magog","Ville","Quebec","24","45","433","5.6","00000","20 to 24","1210","10","465","735","0","100","0.8","38.4","60.7","0"
"2445072","Magog","Ville","Quebec","24","45","433","5.6","00000","25 to 44","5205","35","2255","2915","5","100","0.7","43.3","56","0.1"
"2445072","Magog","Ville","Quebec","24","45","433","5.6","00000","45 to 64","8130","105","4235","3785","0","100","1.3","52.1","46.6","0"
"2445072","Magog","Ville","Quebec","24","45","433","5.6","00000","65 and over","6380","100","3460","2810","5","100","1.6","54.2","44","0.1"
"2445072","Magog","Ville","Quebec","24","45","433","5.6","00000","65 to 74","4165","50","2170","1940","5","100","1.2","52.1","46.6","0.1"
"2445072","Magog","Ville","Quebec","24","45","433","5.6","00000","75 and over","2215","55","1290","870","0","100","2.5","58.2","39.3","0"
"2447017","Granby","Ville","Quebec","24","47","450","4.5","00000","Total","65275","235","41470","23315","255","100","0.4","63.5","35.7","0.4"
"2447017","Granby","Ville","Quebec","24","47","450","4.5","00000","0 to 14","10420","45","9050","1220","100","100","0.4","86.9","11.7","1"
"2447017","Granby","Ville","Quebec","24","47","450","4.5","00000","0 to 4","3400","20","3140","175","60","100","0.6","92.4","5.1","1.8"
"2447017","Granby","Ville","Quebec","24","47","450","4.5","00000","5 to 9","3585","15","3295","255","25","100","0.4","91.9","7.1","0.7"
"2447017","Granby","Ville","Quebec","24","47","450","4.5","00000","10 to 14","3430","10","2615","790","15","100","0.3","76.2","23","0.4"
"2447017","Granby","Ville","Quebec","24","47","450","4.5","00000","15 to 24","7125","25","3310","3760","25","100","0.4","46.5","52.8","0.4"
"2447017","Granby","Ville","Quebec","24","47","450","4.5","00000","15 to 19","3405","10","1710","1680","5","100","0.3","50.2","49.3","0.1"
"2447017","Granby","Ville","Quebec","24","47","450","4.5","00000","20 to 24","3715","20","1605","2080","15","100","0.5","43.2","56","0.4"
"2447017","Granby","Ville","Quebec","24","47","450","4.5","00000","25 to 44","14735","60","7310","7300","65","100","0.4","49.6","49.5","0.4"
"2447017","Granby","Ville","Quebec","24","47","450","4.5","00000","45 to 64","19455","60","12355","7010","35","100","0.3","63.5","36","0.2"
"2447017","Granby","Ville","Quebec","24","47","450","4.5","00000","65 and over","13545","45","9445","4025","25","100","0.3","69.7","29.7","0.2"
"2447017","Granby","Ville","Quebec","24","47","450","4.5","00000","65 to 74","7995","25","5340","2615","15","100","0.3","66.8","32.7","0.2"
"2447017","Granby","Ville","Quebec","24","47","450","4.5","00000","75 and over","5550","20","4105","1415","10","100","0.4","74","25.5","0.2"
"2447035","Shefford","Canton (municipalité de)","Quebec","24","47","","2.4","00000","Total","6880","110","3275","3490","0","100","1.6","47.6","50.7","0"
"2447035","Shefford","Canton (municipalité de)","Quebec","24","47","","2.4","00000","0 to 14","1245","25","1000","225","0","100","2","80.3","18.1","0"
"2447035","Shefford","Canton (municipalité de)","Quebec","24","47","","2.4","00000","0 to 4","350","10","305","35","0","100","2.9","87.1","10","0"
"2447035","Shefford","Canton (municipalité de)","Quebec","24","47","","2.4","00000","5 to 9","445","5","375","70","0","100","1.1","84.3","15.7","0"
"2447035","Shefford","Canton (municipalité de)","Quebec","24","47","","2.4","00000","10 to 14","445","5","320","125","0","100","1.1","71.9","28.1","0"
"2447035","Shefford","Canton (municipalité de)","Quebec","24","47","","2.4","00000","15 to 24","675","10","230","440","0","100","1.5","34.1","65.2","0"
"2447035","Shefford","Canton (municipalité de)","Quebec","24","47","","2.4","00000","15 to 19","385","5","135","250","0","100","1.3","35.1","64.9","0"
"2447035","Shefford","Canton (municipalité de)","Quebec","24","47","","2.4","00000","20 to 24","295","5","95","190","0","100","1.7","32.2","64.4","0"
"2447035","Shefford","Canton (municipalité de)","Quebec","24","47","","2.4","00000","25 to 44","1550","10","595","945","0","100","0.6","38.4","61","0"
"2447035","Shefford","Canton (municipalité de)","Quebec","24","47","","2.4","00000","45 to 64","2380","35","1005","1340","0","100","1.5","42.2","56.3","0"
"2447035","Shefford","Canton (municipalité de)","Quebec","24","47","","2.4","00000","65 and over","1020","30","440","545","0","100","2.9","43.1","53.4","0"
"2447035","Shefford","Canton (municipalité de)","Quebec","24","47","","2.4","00000","65 to 74","805","20","350","440","0","100","2.5","43.5","54.7","0"
"2447035","Shefford","Canton (municipalité de)","Quebec","24","47","","2.4","00000","75 and over","205","10","90","105","0","100","4.9","43.9","51.2","0"
"2446112","Farnham","Ville","Quebec","24","46","","3.2","00000","Total","8785","55","5750","2970","5","100","0.6","65.5","33.8","0.1"
"2446112","Farnham","Ville","Quebec","24","46","","3.2","00000","0 to 14","1690","5","1525","155","0","100","0.3","90.2","9.2","0"
"2446112","Farnham","Ville","Quebec","24","46","","3.2","00000","0 to 4","565","5","530","30","0","100","0.9","93.8","5.3","0"
"2446112","Farnham","Ville","Quebec","24","46","","3.2","00000","5 to 9","610","0","555","60","0","100","0","91","9.8","0"
"2446112","Farnham","Ville","Quebec","24","46","","3.2","00000","10 to 14","510","0","440","70","0","100","0","86.3","13.7","0"
"2446112","Farnham","Ville","Quebec","24","46","","3.2","00000","15 to 24","895","0","495","395","0","100","0","55.3","44.1","0"
"2446112","Farnham","Ville","Quebec","24","46","","3.2","00000","15 to 19","405","0","255","155","0","100","0","63","38.3","0"
"2446112","Farnham","Ville","Quebec","24","46","","3.2","00000","20 to 24","490","0","245","245","0","100","0","50","50","0"
"2446112","Farnham","Ville","Quebec","24","46","","3.2","00000","25 to 44","2120","10","1090","1015","5","100","0.5","51.4","47.9","0.2"
"2446112","Farnham","Ville","Quebec","24","46","","3.2","00000","45 to 64","2490","25","1550","920","0","100","1","62.2","36.9","0"
"2446112","Farnham","Ville","Quebec","24","46","","3.2","00000","65 and over","1595","15","1095","485","0","100","0.9","68.7","30.4","0"
"2446112","Farnham","Ville","Quebec","24","46","","3.2","00000","65 to 74","940","5","605","330","0","100","0.5","64.4","35.1","0"
"2446112","Farnham","Ville","Quebec","24","46","","3.2","00000","75 and over","655","10","490","155","0","100","1.5","74.8","23.7","0"
"2449058","Drummondville","Ville","Quebec","24","49","447","4.8","00000","Total","74030","80","52340","21360","245","100","0.1","70.7","28.9","0.3"
"2449058","Drummondville","Ville","Quebec","24","49","447","4.8","00000","0 to 14","12030","10","10660","1270","90","100","0.1","88.6","10.6","0.7"
"2449058","Drummondville","Ville","Quebec","24","49","447","4.8","00000","0 to 4","3900","10","3730","120","40","100","0.3","95.6","3.1","1"
"2449058","Drummondville","Ville","Quebec","24","49","447","4.8","00000","5 to 9","4210","0","3945","240","25","100","0","93.7","5.7","0.6"
"2449058","Drummondville","Ville","Quebec","24","49","447","4.8","00000","10 to 14","3920","0","2985","910","20","100","0","76.1","23.2","0.5"
"2449058","Drummondville","Ville","Quebec","24","49","447","4.8","00000","15 to 24","8385","5","4250","4110","25","100","0.1","50.7","49","0.3"
"2449058","Drummondville","Ville","Quebec","24","49","447","4.8","00000","15 to 19","4115","5","2200","1895","20","100","0.1","53.5","46.1","0.5"
"2449058","Drummondville","Ville","Quebec","24","49","447","4.8","00000","20 to 24","4275","5","2050","2215","5","100","0.1","48","51.8","0.1"
"2449058","Drummondville","Ville","Quebec","24","49","447","4.8","00000","25 to 44","17945","15","10390","7475","65","100","0.1","57.9","41.7","0.4"
"2449058","Drummondville","Ville","Quebec","24","49","447","4.8","00000","45 to 64","21185","35","15460","5650","45","100","0.2","73","26.7","0.2"
"2449058","Drummondville","Ville","Quebec","24","49","447","4.8","00000","65 and over","14485","20","11580","2855","25","100","0.1","79.9","19.7","0.2"
"2449058","Drummondville","Ville","Quebec","24","49","447","4.8","00000","65 to 74","8975","15","6975","1975","10","100","0.2","77.7","22","0.1"
"2449058","Drummondville","Ville","Quebec","24","49","447","4.8","00000","75 and over","5505","5","4605","880","15","100","0.1","83.7","16","0.3"
"2452007","Lavaltrie","Ville","Quebec","24","52","462","2.4","00000","Total","13655","10","9350","4280","10","100","0.1","68.5","31.3","0.1"
"2452007","Lavaltrie","Ville","Quebec","24","52","462","2.4","00000","0 to 14","2600","5","2425","175","0","100","0.2","93.3","6.7","0"
"2452007","Lavaltrie","Ville","Quebec","24","52","462","2.4","00000","0 to 4","890","0","865","25","0","100","0","97.2","2.8","0"
"2452007","Lavaltrie","Ville","Quebec","24","52","462","2.4","00000","5 to 9","945","0","910","40","0","100","0","96.3","4.2","0"
"2452007","Lavaltrie","Ville","Quebec","24","52","462","2.4","00000","10 to 14","765","0","655","105","0","100","0","85.6","13.7","0"
"2452007","Lavaltrie","Ville","Quebec","24","52","462","2.4","00000","15 to 24","1625","0","915","705","5","100","0","56.3","43.4","0.3"
"2452007","Lavaltrie","Ville","Quebec","24","52","462","2.4","00000","15 to 19","845","0","515","325","0","100","0","60.9","38.5","0"
"2452007","Lavaltrie","Ville","Quebec","24","52","462","2.4","00000","20 to 24","785","0","400","380","5","100","0","51","48.4","0.6"
"2452007","Lavaltrie","Ville","Quebec","24","52","462","2.4","00000","25 to 44","3630","5","2045","1575","5","100","0.1","56.3","43.4","0.1"
"2452007","Lavaltrie","Ville","Quebec","24","52","462","2.4","00000","45 to 64","3925","5","2635","1280","0","100","0.1","67.1","32.6","0"
"2452007","Lavaltrie","Ville","Quebec","24","52","462","2.4","00000","65 and over","1875","0","1330","540","0","100","0","70.9","28.8","0"
"2452007","Lavaltrie","Ville","Quebec","24","52","462","2.4","00000","65 to 74","1240","5","855","390","0","100","0.4","69","31.5","0"
"2452007","Lavaltrie","Ville","Quebec","24","52","462","2.4","00000","75 and over","625","0","475","150","0","100","0","76","24","0"
"2451015","Louiseville","Ville","Quebec","24","51","","5.3","00000","Total","6795","10","5745","1040","0","100","0.1","84.5","15.3","0"
"2451015","Louiseville","Ville","Quebec","24","51","","5.3","00000","0 to 14","700","5","665","30","0","100","0.7","95","4.3","0"
"2451015","Louiseville","Ville","Quebec","24","51","","5.3","00000","0 to 4","255","0","245","5","0","100","0","96.1","2","0"
"2451015","Louiseville","Ville","Quebec","24","51","","5.3","00000","5 to 9","220","0","220","0","0","100","0","100","0","0"
"2451015","Louiseville","Ville","Quebec","24","51","","5.3","00000","10 to 14","225","0","200","20","0","100","0","88.9","8.9","0"
"2451015","Louiseville","Ville","Quebec","24","51","","5.3","00000","15 to 24","615","0","430","185","0","100","0","69.9","30.1","0"
"2451015","Louiseville","Ville","Quebec","24","51","","5.3","00000","15 to 19","295","0","220","80","0","100","0","74.6","27.1","0"
"2451015","Louiseville","Ville","Quebec","24","51","","5.3","00000","20 to 24","315","0","210","105","0","100","0","66.7","33.3","0"
